tokenID,name,description,file_name,external_url,attributes[Season],attributes[Access],attributes[Network]
1931,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1932,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1933,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1934,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1935,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1936,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1937,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1938,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1939,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1940,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1941,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1942,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1943,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1944,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1945,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1946,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1947,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1948,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1949,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1950,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1951,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1952,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1953,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1954,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1955,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1956,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1957,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1958,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1959,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1960,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1961,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1962,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1963,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1964,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
1965,HoodPass,"Season 01 HoodPass on Robinhood Chain. This pass is the door to HoodShares: claim your included pack, open cards, and play Daily Lineup. It is a digital collectible. It is not a security, not a derivative, and not a claim on any stock or company.",hoodpass.png,https://www.hoodshares.xyz,01,HoodPass,Robinhood Chain
